"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Enteroscape_v4.1.nlogo"
"parameter sweep (adhesion/deadhesion)"
"12/20/2024 23:23:39:968 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-10","10"
"[run number]","Eat","Yeast-Speed","Yeast-intake-prob","Yeast-adhesion-prob","Yeast-deadhesion-Prob","Yeast-biofilm-secretion-rate","Beneficial-Microbe-Speed","Beneficial-Microbe-intake-prob","Beneficial-Microbe-adhesion-prob","Beneficial-Microbe-deadhesion-Prob","Beneficial-Microbe-molecule-secretion-rate","Beneficial-Microbe-molecule-degradation-rate","Worm-Death-Probability","[step]","count turtles","ticks","g-death-tracker","g-pharynx-inflammation"
"6669","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1558","548","1559","1","32"
"6667","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1973","655","1974","1","28"
"6664","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2646","884","2647","1","34"
"6659","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3535","1165","3536","1","33"
"6679","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1070","372","1071","2","24"
"6673","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1483","523","1484","1","28"
"6660","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2765","909","2766","2","31"
"6682","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1086","377","1087","1","25"
"6683","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1335","448","1336","1","23"
"6674","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2367","809","2368","1","32"
"6670","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2951","983","2952","1","32"
"6687","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","872","286","873","1","19"
"6677","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2391","831","2392","2","33"
"6680","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3016","1037","3017","1","33"
"6678","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3166","1096","3167","1","34"
"6684","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1628","578","1629","1","30"
"6681","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3063","967","3064","1","35"
"6685","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2128","737","2129","2","31"
"6676","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3602","1232","3603","2","33"
"6671","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3682","1283","3683","1","35"
"6675","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3922","1280","3923","2","29"
"6691","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2183","746","2184","1","30"
"6694","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2202","740","2203","1","30"
"6688","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3315","1173","3316","1","34"
"6686","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3298","1132","3299","1","30"
"6695","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2260","768","2261","1","30"
"6689","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3393","1182","3394","1","35"
"6697","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2202","738","2203","1","32"
"6700","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1882","643","1883","2","31"
"6693","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2435","774","2436","1","26"
"6699","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2241","772","2242","2","29"
"6702","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1591","539","1592","1","30"
"6690","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3730","1256","3731","1","33"
"6692","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3616","1234","3617","1","35"
"6696","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3144","1107","3145","1","31"
"6708","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","914","284","915","1","22"
"6706","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1230","439","1231","2","28"
"6703","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2220","728","2221","1","38"
"6698","true","0.59","34","50","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3693","1298","3694","1","31"
"6701","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2967","1008","2968","2","37"
"6713","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1815","630","1816","1","35"
"6711","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2011","670","2012","1","37"
"6704","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3116","1048","3117","1","36"
"6714","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2136","745","2137","1","35"
"6715","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1802","624","1803","2","35"
"6716","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1856","639","1857","1","37"
"6718","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1487","498","1488","1","31"
"6709","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2687","921","2688","1","38"
"6721","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","889","305","890","1","18"
"6705","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3392","1142","3393","1","38"
"6707","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2394","830","2395","2","35"
"6723","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1549","532","1550","1","32"
"6725","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1668","549","1669","1","31"
"6710","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3364","1122","3365","2","38"
"6724","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2097","703","2098","1","36"
"6712","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3499","1221","3500","2","43"
"6726","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2197","722","2198","1","34"
"6720","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2751","928","2752","1","37"
"6717","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3158","1085","3159","1","38"
"6728","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1750","587","1751","2","29"
"6727","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2214","754","2215","1","38"
"6730","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1947","655","1948","2","38"
"6733","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1717","570","1718","2","29"
"6735","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1622","549","1623","1","33"
"6738","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1125","363","1126","2","25"
"6722","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3296","1082","3297","2","36"
"6742","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","843","292","844","2","22"
"6737","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1285","460","1286","2","30"
"6719","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3935","1309","3936","1","39"
"6739","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1263","437","1264","2","28"
"6740","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1625","538","1626","1","36"
"6729","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3334","1086","3335","1","38"
"6732","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3090","1022","3091","2","35"
"6746","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1989","641","1990","1","35"
"6734","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3350","1092","3351","1","32"
"6736","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3267","1077","3268","2","33"
"6750","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1442","495","1443","1","30"
"6744","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2190","746","2191","1","38"
"6743","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2634","839","2635","1","36"
"6731","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3675","1250","3676","2","36"
"6755","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1151","374","1152","1","27"
"6745","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2155","732","2156","2","37"
"6752","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1695","548","1696","1","34"
"6741","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3314","1093","3315","2","43"
"6751","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2238","788","2239","1","38"
"6747","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3105","1072","3106","1","37"
"6760","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1638","554","1639","1","37"
"6764","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","832","273","833","1","14"
"6749","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3566","1202","3567","1","40"
"6753","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2955","1002","2956","1","40"
"6757","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2345","779","2346","2","37"
"6759","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1982","652","1983","1","33"
"6756","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2618","892","2619","1","38"
"6748","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3970","1386","3971","2","39"
"6758","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2924","998","2925","1","40"
"6761","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3089","1031","3090","1","36"
"6762","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2794","923","2795","2","40"
"6763","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2509","830","2510","1","38"
"6771","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1439","507","1440","1","32"
"6754","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","4008","1385","4009","2","41"
"6765","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2749","929","2750","1","36"
"6766","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2878","979","2879","1","39"
"6770","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2237","745","2238","2","36"
"6768","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2649","902","2650","1","38"
"6780","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1074","344","1075","1","22"
"6779","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1494","516","1495","1","35"
"6767","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3409","1098","3410","2","41"
"6772","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2697","905","2698","2","34"
"6783","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1231","432","1232","2","24"
"6773","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2844","993","2845","1","34"
"6784","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","893","272","894","2","18"
"6775","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2946","981","2947","2","37"
"6786","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1172","413","1173","1","27"
"6785","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1161","401","1162","1","29"
"6776","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3102","1018","3103","1","39"
"6782","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1887","645","1888","1","32"
"6778","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2857","936","2858","1","38"
"6787","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1569","538","1570","2","32"
"6795","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","572","192","573","2","5"
"6788","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1742","626","1743","1","37"
"6777","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3154","1087","3155","1","38"
"6774","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3837","1278","3838","2","38"
"6769","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3303","1115","3304","1","41"
"6781","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2958","1015","2959","2","37"
"6790","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2188","705","2189","1","37"
"6799","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1471","509","1472","1","30"
"6791","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2516","824","2517","2","38"
"6798","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2356","773","2357","1","34"
"6789","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2840","958","2841","1","39"
"6794","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2909","931","2910","1","40"
"6802","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2116","640","2117","1","40"
"6806","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","678","197","679","2","7"
"6792","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3116","1005","3117","1","42"
"6804","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1588","518","1589","1","37"
"6797","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2957","938","2958","2","39"
"6803","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2436","782","2437","2","41"
"6800","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2256","778","2257","1","37"
"6809","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1467","460","1468","1","30"
"6796","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3427","1171","3428","1","39"
"6808","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1973","639","1974","1","37"
"6793","true","0.59","34","50","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3688","1238","3689","1","40"
"6801","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3047","1022","3048","2","42"
"6811","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1886","617","1887","1","36"
"6815","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1998","624","1999","2","42"
"6805","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3017","1000","3018","2","43"
"6817","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1890","621","1891","1","37"
"6807","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3111","1071","3112","1","42"
"6821","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1231","386","1232","1","26"
"6812","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3173","999","3174","1","43"
"6816","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2536","881","2537","1","41"
"6813","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2973","976","2974","1","41"
"6814","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2337","779","2338","1","40"
"6810","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3715","1212","3716","1","38"
"6829","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","732","226","733","1","13"
"6820","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2863","888","2864","1","41"
"6826","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1935","641","1936","1","39"
"6823","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2544","828","2545","2","41"
"6828","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1775","566","1776","1","35"
"6819","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3023","990","3024","1","42"
"6822","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2689","922","2690","1","41"
"6824","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2869","937","2870","1","42"
"6825","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2776","883","2777","1","41"
"6834","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2573","842","2574","2","41"
"6827","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3405","1097","3406","1","43"
"6818","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","4159","1315","4160","2","43"
"6836","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2696","831","2697","1","41"
"6838","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2412","756","2413","1","39"
"6839","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2168","715","2169","1","37"
"6837","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3022","984","3023","1","39"
"6831","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2798","915","2799","1","40"
"6833","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3337","1099","3338","1","44"
"6835","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3292","1108","3293","1","42"
"6842","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1914","616","1915","1","40"
"6830","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3858","1231","3859","2","42"
"6846","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1235","388","1236","1","26"
"6832","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3655","1193","3656","1","41"
"6841","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2651","851","2652","1","37"
"6850","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1451","457","1452","1","33"
"6852","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1583","468","1584","1","32"
"6856","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","685","209","686","2","8"
"6840","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3288","1056","3289","1","43"
"6855","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1148","361","1149","1","24"
"6848","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2379","789","2380","1","42"
"6843","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2921","926","2922","1","40"
"6851","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2316","697","2317","1","40"
"6845","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2970","964","2971","2","42"
"6853","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2402","743","2403","1","42"
"6857","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1947","620","1948","2","37"
"6849","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3098","992","3099","1","43"
"6861","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1520","466","1521","2","31"
"6862","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1662","544","1663","1","34"
"6854","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2797","929","2798","2","40"
"6844","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3780","1223","3781","2","42"
"6847","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2716","891","2717","1","39"
"6860","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2261","731","2262","2","40"
"6863","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1848","591","1849","1","38"
"6859","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2611","871","2612","1","41"
"6864","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2395","750","2396","1","39"
"6868","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2110","666","2111","1","39"
"6874","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","984","305","985","2","20"
"6870","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2074","635","2075","1","35"
"6858","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3289","1083","3290","1","43"
"6878","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","740","228","741","2","14"
"6872","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2367","752","2368","2","42"
"6867","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2670","893","2671","1","41"
"6873","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2521","768","2522","1","41"
"6866","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3096","991","3097","1","40"
"6865","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3292","1071","3293","1","43"
"6879","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2243","726","2244","1","41"
"6882","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1817","566","1818","1","34"
"6869","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3404","1097","3405","2","43"
"6881","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2013","654","2014","1","39"
"6875","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3097","1070","3098","1","42"
"6871","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2987","997","2988","1","42"
"6880","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2876","915","2877","2","42"
"6888","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1828","570","1829","1","36"
"6883","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2569","831","2570","1","41"
"6886","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2360","756","2361","1","41"
"6889","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2026","664","2027","1","36"
"6877","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3371","1089","3372","2","42"
"6885","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2679","858","2680","1","42"
"6884","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3005","962","3006","1","40"
"6876","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3922","1280","3923","1","42"
"6887","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2627","825","2628","2","39"
"6890","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2413","790","2414","1","39"
"6892","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2908","938","2909","1","40"
"6896","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2518","804","2519","1","39"
"6902","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1413","415","1414","2","33"
"6898","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2535","849","2536","1","40"
"6895","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2730","907","2731","2","41"
"6893","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2977","1023","2978","1","44"
"6900","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2365","777","2366","1","39"
"6894","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3055","986","3056","2","43"
"6910","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","886","243","887","2","14"
"6904","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1726","525","1727","2","35"
"6901","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2704","791","2705","1","42"
"6909","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1328","403","1329","1","29"
"6897","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3151","1038","3152","2","43"
"6915","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","531","138","532","1","3"
"6905","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2167","621","2168","1","39"
"6906","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2420","782","2421","1","42"
"6912","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1790","544","1791","1","35"
"6899","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","4026","1297","4027","2","41"
"6913","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2140","645","2141","1","37"
"6903","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3149","998","3150","1","42"
"6907","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3020","917","3021","2","41"
"6921","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1182","311","1183","2","27"
